code,name,tipo,titularidad,titular,territorio,dircc,tlf,fax,web,email,jornada,mncp,etps_educ,dist_coche,dist_trns_pub,dist_andnd,dist_coche_min,dist_trns_pub_min,dist_andnd_min
28020934,"IES ""CARDENAL CISNEROS""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de los reyes 4, 28015, Madrid (Centro).",915224869,915216372,http://www.educa.madrid.org/ies.cardenalcisnero.madrid,ies.cardenalcisnero.madrid@educa.madrid.org,Jornada continua,Madrid(Centro),ESO - Bach,16 min,32 min,1 h y 20,16,32,80
28004059,"IES ""CERVANTES""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de embajadores 70, 28012, Madrid (Centro).",915285061/915285512,915276281,http://www.educa.madrid.org/ies.cervantes.madrid,ies.cervantes.madrid@educa.madrid.org,Jornada continua,Madrid(Centro),ESO - Bach,11 min,30 min,1 h y 5,11,30,65
28019889,"IES ""LOPE DE VEGA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de san bernardo 70, 28015, Madrid (Centro).",915321362,915320248,http://www.educa.madrid.org/ies.lopedevega.madrid,ies.lopedevega.madrid@educa.madrid.org,Jornada continua,Madrid(Centro),ESO - Bach - FPGM FPGS - EPA,15 min,43 min,1 h y 19,15,43,79
28020946,"IES ""SAN ISIDRO""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de toledo 39, 28005, Madrid (Centro).",913651271,913656833,http://www.educa.madrid.org/ies.sanisidro.madrid,ies.sanisidro.madrid@educa.madrid.org,Jornada continua,Madrid(Centro),ESO - Bach,14 min,27 min,1 h y 10,14,27,70
28018344,"IES ""SANTA TERESA DE JESUS""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del fomento 9, 28013, Madrid (Centro).",915415996,915418034,http://www.educa.madrid.org/ies.santateresa.madrid,ies.santateresa.madrid@educa.madrid.org,Jornada continua,Madrid(Centro),ESO - Bach,16 min,30 min,1 h y 19,16,30,79
28700209,"EOEP GENERAL ""EQUIPO GENERAL CENTRO-ARGANZUELA""",EQUIPO DE ORIENTACIÓN EDUCATIVA Y PSICOPEDAGÓGICA. GENERAL.,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de fortuny 24, piso: 5, 28010, Madrid (Centro).",913914321/913914324,913914321,http://www.educa.madrid.org/eoep.arganzuela.madrid,eoep.arganzuela.madrid@educa.madrid.org,,Madrid(Centro),,13 min,37 min,1 h y 15,13,37,75
28047691,"EEI ""ROSA""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"paseo de la habana 173, 28036, Madrid (Chamartín).",913501362/608434511,,http://www.educa.madrid.org/eei.rosa.madrid,eei.rosa.madrid@educa.madrid.org,Jornada continua,Madrid(Chamartín),InfI,10 min,37 min,1 h y 55,10,37,115
28021124,"CP INF-PRI ""ARQUITECTO GAUDI""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de rosa jardón 10, 28016, Madrid (Chamartín).",913506564,913506564,http://www.educa.madrid.org/cp.arquitectogaudi.madrid,cp.arquitectogaudi.madrid@educa.madrid.org,Jornada partida,Madrid(Chamartín),InfII - Pri,10 min,42 min,1 h y 52,10,42,112
28004552,"CP INF-PRI ""ISAAC ALBENIZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de la drácena 29, 28016, Madrid (Chamartín).",913596972,913596972,http://www.educa.madrid.org/cp.albeniz.madrid,cp.albeniz.madrid@educa.madrid.org,Jornada partida,Madrid(Chamartín),InfII - Pri,10 min,42 min,1 h y 49,10,42,109
28005571,"CP INF-PRI ""LUIS BELLO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de luis cabrera 66, 28002, Madrid (Chamartín).",912205533,912205535,http://www.educa.madrid.org/cp.luisbello.madrid,cp.luisbello.madrid@educa.madrid.org,Jornada continua,Madrid(Chamartín),InfII - Pri,9 min,37 min,1 h y 17,9,37,77
28006020,"CP INF-PRI ""PADRE POVEDA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de alfonso xiii 23, 28002, Madrid (Chamartín).",915199877/659262957,,http://www.educa.madrid.org/cp.padrepoveda.madrid,cp.padrepoveda.madrid@educa.madrid.org,Jornada partida,Madrid(Chamartín),InfII - Pri,9 min,41 min,1 h y 26,9,41,86
28010931,"CP INF-PRI ""PATRIARCA OBISPO EIJO GARAY""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de lópez de hoyos 40, 28006, Madrid (Chamartín).",917450282/626875157,917451152,http://www.educa.madrid.org/cp.eijogaray.madrid,cp.eijogaray.madrid@educa.madrid.org,Jornada partida,Madrid(Chamartín),InfII - Pri,10 min,30 min,1 h y 15,10,30,75
28021045,"CP INF-PRI ""PINTOR ROSALES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del príncipe de vergara 139, 28002, Madrid (Chamartín).",915623948,915638730,http://www.educa.madrid.org/cp.pintorrosales.madrid,cp.pintorrosales.madrid@educa.madrid.org,Jornada partida,Madrid(Chamartín),InfII - Pri,10 min,31 min,1 h y 21,10,31,81
28006123,"CP INF-PRI ""RAMIRO DE MAEZTU""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de serrano 127, 28006, Madrid (Chamartín).",915616249,915647056,http://www.educa.madrid.org/cp.ramirodemaeztu.madrid,cp.ramirodemaeztu.madrid@educa.madrid.org,Jornada partida,Madrid(Chamartín),InfII - Pri,11 min,37 min,1 h y 23,11,37,83
28006354,"CP INF-PRI ""SAN JUAN DE LA CRUZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de honduras 10, 28016, Madrid (Chamartín).",913453044,913509861,http://www.educa.madrid.org/cp.sanjuandelacruz.madrid,cp.sanjuandelacruz.madrid@educa.madrid.org,Jornada partida,Madrid(Chamartín),InfII - Pri,10 min,36 min,1 h y 47,10,36,107
28042656,"IES ""CLARA DEL REY""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del padre claret 8, 28002, Madrid (Chamartín).",915195257/915195257,,http://www.educa.madrid.org/ies.claradelrey.madrid,ies.claradelrey.madrid@educa.madrid.org,Jornada continua,Madrid(Chamartín),FPGM - FPGS,9 min,46 min,1 h y 16,9,46,76
28028672,"IES ""RAMIRO DE MAEZTU""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de serrano 127, 28006, Madrid (Chamartín).",915617838/915617842,914110865,http://www.educa.madrid.org/ies.ramirodemaeztu.madrid,ies.ramirodemaeztu.madrid@educa.madrid.org,Jornada continua,Madrid(Chamartín),ESO - Bach,11 min,37 min,1 h y 23,11,37,83
28043715,"EEI ""VALLEHERMOSO""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de fernández de los ríos 42, 28015, Madrid (Chamberí).",915941326,915941326,http://www.educa.madrid.org/eei.vallehermoso.madrid,eei.vallehermoso.madrid@educa.madrid.org,Jornada continua,Madrid(Chamberí),InfI,17 min,44 min,1 h y 34,17,44,94
28005210,"CP INF-PRI ""CERVANTES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de raimundo fernández villaverde 4, 28003, Madrid (Chamberí).",915330837/681144747,915330837,http://www.educa.madrid.org/cp.cervantes.madrid,cp.cervantes.madrid@educa.madrid.org,Jornada partida,Madrid(Chamberí),InfII - Pri,13 min,39 min,1 h y 43,13,39,103
28005258,"CP INF-PRI ""CLAUDIO MOYANO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de cea bermúdez 26, 28003, Madrid (Chamberí).",915335718,915345924,http://www.educa.madrid.org/cp.claudiomoyano.madrid,cp.claudiomoyano.madrid@educa.madrid.org,Jornada partida,Madrid(Chamberí),InfI - InfII - Pri,15 min,44 min,1 h y 38,15,44,98
28005076,"CP INF-PRI ""DE PRACTICAS ASUNCION RINCON""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de filipinas 5, 28003, Madrid (Chamberí).",915542118,915345120,http://www.educa.madrid.org/cp.asuncionrincon.madrid,cp.asuncionrincon.madrid@educa.madrid.org,Jornada partida,Madrid(Chamberí),InfII - Pri,15 min,44 min,1 h y 42,15,44,102
28010618,"CP INF-PRI ""FERNANDO EL CATOLICO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de fernando el católico 16, 28015, Madrid (Chamberí).",914442902,914469251,http://www.educa.madrid.org/cp.fernandoelcatolico.madrid,cp.fernandoelcatolico.madrid@educa.madrid.org,Jornada partida,Madrid(Chamberí),InfII - Pri,16 min,45 min,1 h y 31,16,45,91
28006238,"CP INF-PRI ""RUFINO BLANCO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del general álvarez de castro 46, 28010, Madrid (Chamberí).",914484083,915944701,http://www.educa.madrid.org/cp.rufinoblanco.madrid,cp.rufinoblanco.madrid@educa.madrid.org,Jornada partida,Madrid(Chamberí),InfII - Pri,15 min,41 min,1 h y 30,15,41,90
28010990,"CP INF-PRI ""SAN CRISTOBAL""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de bravo murillo 39, 28015, Madrid (Chamberí).",914481381,914480206,http://www.educa.madrid.org/cp.sancristobal.madrid,cp.sancristobal.madrid@educa.madrid.org,Jornada partida,Madrid(Chamberí),InfII - Pri,15 min,41 min,1 h y 30,15,41,90
28030137,"IES ""FORTUNY""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de fortuny 24, 28010, Madrid (Chamberí).",913101839,913087018,http://www.educa.madrid.org/ies.fortuny.madrid,ies.fortuny.madrid@educa.madrid.org,Jornada continua,Madrid(Chamberí),ESO - Bach,13 min,37 min,1 h y 15,13,37,75
28038379,"IES ""ISLAS FILIPINAS""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de jesús maestro 3, 28003, Madrid (Chamberí).",915544349,915537592,http://www.educa.madrid.org/ies.islasfilipinas.madrid,ies.islasfilipinas.madrid@educa.madrid.org,Jornada continua,Madrid(Chamberí),FPB - PProf - FPGM FPGS,16 min,46 min,1 h y 44,16,46,104
28018903,"IES ""JOAQUÍN TURINA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de guzmán el bueno 92, 28003, Madrid (Chamberí).",915539625,915336253,http://www.educa.madrid.org/ies.joaquinturina.madrid,ies.joaquinturina.madrid@educa.madrid.org,Jornada continua,Madrid(Chamberí),ESO - Bach - PProf,15 min,44 min,1 h y 45,15,44,105
28034441,"IES ""SAN ISIDORO DE SEVILLA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"plaza del marqués de comillas 1, 28040, Madrid (Chamberí).",915330607,915330337,http://www.educa.madrid.org/ies.sanisidoro.madrid,ies.sanisidoro.madrid@educa.madrid.org,Jornada continua,Madrid(Chamberí),ESO - Bach,15 min,44 min,1 h y 58,15,44,118
28018368,"IES ""SANTA ENGRACIA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de santa engracia 13, 28010, Madrid (Chamberí).",914477234/914477236,914472290,http://www.educa.madrid.org/ies.santaengracia.madrid,ies.santaengracia.madrid@educa.madrid.org,Jornada continua,Madrid(Chamberí),FPB - FPGM - FPGS,12 min,40 min,1 h y 13,12,40,73
28043533,"EEI ""EL ENCINAR""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del estrecho de mesina 1, 28043, Madrid (Ciudad Lineal).",913889917/609267137,913884725,http://www.educa.madrid.org/eei.elencinar.madrid,eei.elencinar.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfI,8 min,41 min,1 h y 23,8,41,83
28043600,"EEI ""EL PILAR""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de siena 38, 28027, Madrid (Ciudad Lineal).",914036749,914036749,http://www.educa.madrid.org/eei.elpilar.madrid,eei.elpilar.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfI,8 min,20 min,49 min,8,20,49
28010461,"CP INF-PRI ""CARLOS V""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de la virgen del val 3, 28027, Madrid (Ciudad Lineal).",914041481/913265765,914052705,http://www.educa.madrid.org/cp.carlosquinto.madrid,cp.carlosquinto.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfII - Pri,6 min,27 min,56 min,6,27,56
28005261,"CP INF-PRI ""CONDE DE ROMANONES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del elfo 143, 28027, Madrid (Ciudad Lineal).",913673655,914080947,http://www.educa.madrid.org/cp.condederomanones.madrid,cp.condederomanones.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfI - InfII - Pri,9 min,21 min,57 min,9,21,57
28031804,"CP INF-PRI ""GANDHI""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de gandhi 10, 28017, Madrid (Ciudad Lineal).",917544592,913045222,http://www.educa.madrid.org/cp.gandhi.madrid,cp.gandhi.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfII - Pri,8 min,34 min,42 min,8,34,42
28005465,"CP INF-PRI ""GUSTAVO ADOLFO BECQUER""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de santa genoveva 32, 28017, Madrid (Ciudad Lineal).",914051507,914053498,http://www.educa.madrid.org/cp.becquer.madrid,cp.becquer.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfII - Pri,6 min,13 min,30 min,6,13,30
28021306,"CP INF-PRI ""JOAQUIN TURINA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de arturo soria 332, 28033, Madrid (Ciudad Lineal).",913025556/629501624,913022741,http://www.educa.madrid.org/cp.joaquinturina.madrid,cp.joaquinturina.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfI - InfII - Pri,10 min,50 min,2 h y 13,10,50,133
28010898,"CP INF-PRI ""LEOPOLDO ALAS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de pedrezuela 18, 28017, Madrid (Ciudad Lineal).",914033755,914042281,http://www.educa.madrid.org/cp.leopoldoalas.madrid,cp.leopoldoalas.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfII - Pri,7 min,18 min,40 min,7,18,40
28005866,"CP INF-PRI ""MEJICO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de badajoz 74, 28027, Madrid (Ciudad Lineal).",914035744,914045880,http://www.educa.madrid.org/cp.mejico.madrid,cp.mejico.madrid@educa.madrid.org,Jornada partida,Madrid(Ciudad Lineal),InfII - Pri,7 min,36 min,1 h y 7,7,36,67
28010849,"CP INF-PRI ""MIGUEL BLASCO VILATELA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de los hermanos garcía noblejas 70, 28017, Madrid (Ciudad Lineal).",913043999,,http://www.educa.madrid.org/cp.blascovilatela.madrid,cp.blascovilatela.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfI - InfII - Pri,9 min,30 min,52 min,9,30,52
28005945,"CP INF-PRI ""NUESTRA SEÑORA DE LA CONCEPCION""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de la virgen del sagrario 24, 28027, Madrid (Ciudad Lineal).",914040275/628996651,914047955,http://www.educa.madrid.org/cp.concepcion.madrid,cp.concepcion.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfII - Pri,7 min,22 min,52 min,7,22,52
28019658,"CP INF-PRI ""SAN BENITO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de juan pérez zúñiga 36, 28027, Madrid (Ciudad Lineal).",913670800/913680735,913670800,http://www.educa.madrid.org/cp.sanbenito.madrid,cp.sanbenito.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfII - Pri,7 min,34 min,1 h y 7,7,34,67
28030472,"CP INF-PRI ""SAN JUAN BAUTISTA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de sorzano 1, 28043, Madrid (Ciudad Lineal).",914131225/649739895,912723214,http://www.educa.madrid.org/cp.sanjuanbautista.madrid,cp.sanjuanbautista.madrid@educa.madrid.org,Jornada partida,Madrid(Ciudad Lineal),InfII - Pri,8 min,47 min,1 h y 19,8,47,79
28011015,"CP INF-PRI ""SAN JUAN BOSCO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de santa irene 2, 28017, Madrid (Ciudad Lineal).",914053610,914043233,http://www.educa.madrid.org/cp.sanjuanbosco.madrid,cp.sanjuanbosco.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfII - Pri,4 min,8 min,23 min,4,8,23
28036942,"CP EE ""INFANTA ELENA""",COLEGIO DE EDUCACIÓN ESPECIAL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de badajoz 76, 28027, Madrid (Ciudad Lineal).",914038345,914048312,http://www.educa.madrid.org/cpee.infantaelena.madrid,cpee.infantaelena.madrid@educa.madrid.org,Jornada partida,Madrid(Ciudad Lineal),EDES,7 min,35 min,1 h y 8,7,35,68
28045271,"CEPA ""CIUDAD LINEAL""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Capital,"CEPA Ciudad Lineal, C. de los Hermanos García Noblejas, 70, Cdad. Lineal, 28017 Madrid",917545206,913045783,http://www.educa.madrid.org/cepa.ciudadlineal.madrid,cepa.ciudadlineal.madrid@educa.madrid.org,Sin tipo de jornada identificada,Madrid(Ciudad Lineal),PProf - EPA,9 min,42 min,52 min,9,42,52
28030991,"CP IFP ""BARRIO DE BILBAO""",CENTRO PÚBLICO INTEGRADO DE FORMACIÓN PROFESIONAL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de villaescusa 19, 28017, Madrid (Ciudad Lineal).",913041018,917542920,http://www.educa.madrid.org/cifp.barriodebilbao.madrid,cifp.barriodebilbao.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),FPB - FPGM - FPGS,8 min,35 min,48 min,8,35,48
28045633,"IES ""FRANCISCO DE GOYA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de santa irene 4, 28017, Madrid (Ciudad Lineal).",914051101,914051597,http://www.educa.madrid.org/ies.goya.madrid,ies.goya.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),ESO - Bach - FPB FPGM - FPGS,3 min,7 min,20 min,3,7,20
28030162,"IES ""MIGUEL DELIBES""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de villaescusa 17, 28017, Madrid (Ciudad Lineal).",917541070/917541354,,http://www.educa.madrid.org/ies.delibes.madrid,ies.delibes.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),ESO - Bach - PProf,9 min,36 min,47 min,9,36,47
28039876,"IES ""SALVADOR DALÍ""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de verdaguer y garcía 2, 28027, Madrid (Ciudad Lineal).",914049490/914049001,913264503,http://www.educa.madrid.org/ies.salvadordali.madrid,ies.salvadordali.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),ESO - Bach - FPB PProf - FPGM - FPGS,5 min,35 min,1 h y 1,5,35,61
28043466,"EEI ""EL BELEN""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de braille 23, 28034, Madrid (Fuencarral-El Pardo).",917341043,917341043,http://www.educa.madrid.org/eei.elbelen.madrid,eei.elbelen.madrid@educa.madrid.org,Jornada continua,Madrid(Fuencarral-El Pardo),InfI,11 min,53 min,2 h y 56,11,53,176
28038318,"CP INF-PRI ""ALHAMBRA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de ramón gómez de la serna 103, 28035, Madrid (Fuencarral-El Pardo).",913162273,913737021,http://www.educa.madrid.org/cp.alhambra.madrid,cp.alhambra.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri,16 min,55 min,2 h y 53,16,55,173
28072478,"CP INF-PRI ""ANTONIO FONTAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida santuario de valverde c/v monasterio arlanza s/n, 28049, Madrid (Fuencarral-El Pardo).",911722243,,http://www.educa.madrid.org/cp.antoniofontan.madrid,cp.antoniofontan.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri,13 min,1 h y 7,3 h y 16,13,67,196
28075777,"CP INF-PRI-SEC ""BLAS DE LEZO""","COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de fromista 27, 28050, Madrid (Fuencarral-El Pardo).",912761564,917031658,http://www.educa.madrid.org/cp.blasdelezo.madrid,cp.blasdelezo.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri - ESO,15 min,1 h y 7,3 h y 16,15,67,196
28021331,"CP INF-PRI ""BRAVO MURILLO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de las islas cíes 11, 28035, Madrid (Fuencarral-El Pardo).",917385793,917385793,http://www.educa.madrid.org/cp.bravomurillo.madrid,cp.bravomurillo.madrid@educa.madrid.org,Jornada continua,Madrid(Fuencarral-El Pardo),InfII - Pri,16 min,54 min,2 h y 44,16,54,164
28031063,"CP INF-PRI ""BREOGAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de ginzo de limia 2, 28029, Madrid (Fuencarral-El Pardo).",917304040,917396184,http://www.educa.madrid.org/cp.breogan.madrid,cp.breogan.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri,12 min,38 min,2 h y 26,12,38,146
28041755,"CP INF-PRI ""CAMILO JOSE CELA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de melchor fernández almagro 22, 28029, Madrid (Fuencarral-El Pardo).",917392424,913781507,http://www.educa.madrid.org/cp.cela.madrid,cp.cela.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri,11 min,42 min,2 h y 29,11,42,149
28030198,"CP INF-PRI ""CARDENAL HERRERA ORIA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de fermín caballero 68, 28034, Madrid (Fuencarral-El Pardo).",913781613,,http://www.educa.madrid.org/cp.cardenalherrera.madrid,cp.cardenalherrera.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri,14 min,47 min,2 h y 45,14,47,165
28033928,"CP INF-PRI ""COMPLEJO ESCOLAR PRINCIPE FELIPE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de monforte de lemos 24, 28029, Madrid (Fuencarral-El Pardo).",913146819,913232548,http://www.educa.madrid.org/cp.principefelipe.madrid,cp.principefelipe.madrid@educa.madrid.org,Jornada continua,Madrid(Fuencarral-El Pardo),InfII - Pri,11 min,47 min,2 h y 34,11,47,154
