NOMBRE DEL COLEGIO,URL,DIRECCIÓN,TIEMPO DE DIRECCIÓN,HORARIO,TIEMPO DE HORARIO,
IES SAN JUAN BAUTISTA,https://www.educa2.madrid.org/web/centro.ies.sanjuanbautista.madrid,"Hoy hemos presentado nuestro nuevo Club de Matemáticas y Debate en el IES San Juan Bautista. Estamos muy emocionados de ofrecer estas actividades para mejorar las habilidades de los alumnos, ya sea resolviendo problemas matemáticos o aprendiendo a expresarse con fuerza y claridad.

**Club de Matematas SJB:**

El Club de Matemáticas se abrió en enero del 2ayer y contará con sesiones semanales durante la séptima hora, tanto para alumnos de 2º como de 3º ESO. En este espacio, los estudiantes disfrutarán resolviendo problemas matemáticos que van desde fáciles hasta diabólicos y complejos. La sesión se llevará a cabo en el salón de actos SA-1 del IES San Juan Bautista, todos los lunes a la séptima hora (14:20 - 15:15).

Para participar, solo necesitarás traer un cuaderno y un bolígrafo. ¡No te desanimes! Estamos esperando verlos allí pronto.

**Club de Debate SJB:**

Este club de debate se creó con la finalidad de fomentar el dominio oral entre los alumnos del IES San Juan Bautista, a través de la utilización de la oratoria y el diálogo. Participarán estudiantes de 2º y 3º ESO en este club que se llevará a cabo todos los jueves durante la séptima hora (14:25 - 15:20).

Practicar el debate es una manera efectiva para mejorar las habilidades de comunicación oral, lo cual nos ayuda en nuestra vida diaria. Nos enfrentamos a la necesidad de poder compartir nuestras ideas y sentimientos con eficacia. Estamos emocionados por verlos allí pronto.

**Información sobre Roble:**

El IES San Juan Bautista también cuenta con una aplicación móvil llamada Roble, la cual brinda acceso a información y recursos educativos para mejorar la experiencia de aprendizaje tanto en línea como en el aula. Para más detalles sobre esta plataforma, puedes revisar nuestra página web o contactarnos directamente.

Si estás interesado en unirte a estos clubes y aprovechar las mejores prácticas para tu desarrollo académico y personal, ¡no dudes en preguntar o visitar la oficina de admisión del IES San Juan Bautista!",198.673696756363,"La IES San Juan Bautista ofrece una amplia gama de programas y actividades complementarias que pueden ser de gran interés para estudiantes con inclinación hacia las Humanidades. Entre estos, podemos destacar:

1. Seminario de Investigación: Este proyecto se inició en el curso 2021-22 y permite a los alumnos de 1º de Bachillerato participar en investigaciones sobre diferentes temas dentro del ámbito de las Humanidades, con la posibilción de publicar sus trabajos en un portafolio.

2. Proyecto de Seminario de las Letras: Este proyecto está ya en marcha y engloba a estudiantes de 1º y 2º Bachillerato. El trabajo se realiza bajo la coordinación de Dª Teresa Maseda, con colaboración de otros profesores del departamento de Lengua Castellana.

3. Primer Premio Intercentros: A través de este premio, los estudiantes pueden participar en competiciones organizadas por centros de enseñanza media y cursos universitarios, como es el caso del Concurso Intercentros ""Joaquín Hernández"" de Matemáticas.

4. Premios Extraordinario ESO y Atenea: Los estudiantes pueden obtener premios por sus destacados rendimientos en la etapa de Educación Secundaria Obligatoria (ESO) o los estudios clásicos, a través de concurso realizado por la Escuela Minerva.

5. Club de Matemáticas SJB y el Club de Debate: Estas actividades permiten a los estudiantes desarrollar sus habilidades en comunicación oral y resolución de problemas matemáticos, que son fundamentales tanto para las Humanidades como para otras disciplinas.

Finalmente, la IES San Juan Bautista cuenta con un espacio digital llamado ""Información Roble"" donde se proporciona información sobre el proceso de admisión, normativa, y otros datos relevantes. Así mismo, en su plataforma educativa EducaMadrid, los estudiantes pueden encontrar guías para manejar la privacidad y la gestión de cookies.

Estas actividades complementan la educación básica ofrecida por el IES San Juan Bautista y pueden ser una oportunidad excelente para aquellos interesados en explorar más a fondo las Humanidades.",189.749872684479,
EEI EL BELEN,https://www.educa2.madrid.org/web/centro.eei.elbelen.madrid,No hay direcciones físicas proporcionadas en el texto.,38.6250190734863,No se encontró el horario del colegio en el texto proporcionado.,36.3993339538574,
CP INF-PRI ALHAMBRA,https://www.educa2.madrid.org/web/colegio.cp.alhambra.madrid,No se encontró la dirección física del colegio en el texto proporcionado.,28.3930127620697,No se encontró información sobre el horario del colegio en el texto proporcionado.,29.5284984111786,
CP INF-PRI ANTONIO FONTAN,https://www.colegioantoniofontan.es/,"Madrid, Av. Santuario de Valverde c/v Monasterio de Oseira, 28049

(Note: The address appears in the form of contact information and not as a physical location on a map.)",37.4087686538696,"El proceso de admisión se realiza el 2024-01-31.

Código del centro: 28072478
Av. Santuario de Valverde c/v Monasterio de Oseira, 28049 Madrid.",40.8120043277741,
CP INF-PRI BLAS DE LEZO,"https://colesyguardes.es/colegio/ceip-blas-de-lezo/2336#:~:text=Blas%20de%20Lezo,-P%C3%9ABLICO&text=Fromista%20s%2Fn%2C%20CP%3A%2028050.","Fromista s/n, CP: 28050.

- output: Fromista s/n, CP: 28050.",50.8751246929169,Horario jornada lectiva: Infantil y primaria: 9:00-12:30/14:30-16:00, Secundaria: 8:30-14:25 dos días hasta las 15:35.,57.8015429973602
CP INF-PRI BRAVO MURILLO,https://www.educa2.madrid.org/web/colegio.bravomurillo.madrid,28021331,105.841336727142,"La presentación de solicitudes se realizará con carácter general de forma telemática. En caso de dificultades técninas, las solicitantes podrán presentarse en el primer centro incluido en la lista y posteriormente podrán enviar un impreso o descargar el formulario desde el enlace que se publicará más adelante una vez nos sea facilitado.",119.469923019409,
CP INF-PRI BREOGAN,https://www.educa2.madrid.org/web/centro.cp.breogan.madrid,"Este semestre, EducaMadrid está comprometida con la sostenibilidad y el bienestar de nuestros estudiantes. Este año, celebramos la Semana Europea de la Movilidad en Madrid desde el 16 al 22 de septiembre. ¡Nos encantaría que os acompañéis utilizando vuestras bicicletas y patinete!

En este mismo contexto, nos sumamos al PARK(ing) Day internacional para demostrar cómo la ciudad puede ser más accesible e inclusiva. Este evento se llevará a cabo el próximo viernes, en varias plazas de aparcamiento. 
cv

Además, iniciamos nuestro curso escolar 23-24 el miércoles 6 de septiembre. Tenéis los horarios del mes de septiembre y servicios como ""Los primeros del cole"" y ""Amplicole"". Revisa este enlace para más información sobre estos servicios.

Celebraremos nuestro lema del curso, #MuydeMadrid, donde conoceremos todo lo que nos ofrece Madrid. ¡Felicitaciones a JAJ de 1ºA por ser finalista en el XLI Concurso Antoniorrobles! Agradezco su esfuerzo y orgullo para nuestro colegio.

Visitad nuestra página web para conocer más sobre la Semana Europea, PARK(ing) Day, los Circulares para familias, las becas de comedor y otros servicios. También puedes encontrar información sobre la resolución de la DAT 23-24 y el Fondo Social Europeo.

No olviden revisar nuestros libros de texto en línea antes del inicio del curso. Si tienes sugerencias, felicitaciones o preocupaciones, no dudes en escribirlas en el buzón proporcionado.

**Cómo utilizar los cookies para mejorar la experiencia de uso:**
1. Visita nuestra plataforma EducaMadrid y haz clic en ""Configuración"" en tu perfil o página principal.
2. En el panel de configuración, busca la sección ""Cookies"".
3. Puedes elegir entre aceptar todas las cookies o decidir cuales prefieres hacerlo con el botón ""Configurar"".
4. Una vez configuradas tus preferencias, cierra y vuelve a abrir la página para aplicar los cambios.",175.395268440247,"¡Bienvenidos al portal de EducaMadrid! Estamos aquí para brindarte información y recursos sobre los servicios que ofrecemos. En esta sección, te proporcionaremos detalles sobre las cookies utilizadas en nuestra plataforma, así como opciones para ajustar tus preferencias de privacidad.

Para comenzar, recuerda que utilizamos tanto cookies propias como de terceros en EducaMadrid y algunos sitios web que se integran en nuestro portal con el fin de analizar estadísticas y mejorar la experiencia del usuario. Estos cookies pueden ser generados por contenido subenviado desde otros lugares web (como vídeos, artículos o aplicaciones externas).
 Autor: EducaMadrid
Fecha: [Año] - [Mes] - [Día]

**¿Qué son las cookies?**
 Las cookies son pequeños archivos de texto almacenados en tu navegador que recuerdan información sobre tus interacciones en nuestra plataforma. Permiten una experiencia más personalizada y eficiente para todos los usuarios, incluyendo a personas con discapacidades.

**¿Cómo se utilizan las cookies?**
 Las cookies se utilizan para:
 - Conectar tu cuenta de EducaMadrid en diferentes dispositivos (laptops, tablets o smartphones).
 - Almacenar datos temporales como preferencias y selecciones.
 - Analizar estadísticas y obtener retroalimentación que nos ayuda a mejorar nuestros servicios.

**¿Qué tipo de cookies usamos?**
 Tenemos dos tipos principales de cookies:
1. Cookies propias: Están generadas por nuestro propio sitio web y almacenan información específica para nosotros, como tu nombre de usuario o preferencias personalizadas.
2. Cookies de terceros: Incluyen los archivos que vienen con contenido subenviado desde otras plataformas, como vídeos u otros recursos externos. Estos pueden almacenar información sobre la interacción contigo en esos sitios web y no son específicos para nuestra plataforma.

**¿Qué puedes hacer si no deseas que se envíen cookies?**
 Si prefieres no recibir cookies, simplemente cambia tus preferencias de privacidad en tu navegador o configuración de la aplicación móvil para ""Desactivar todos los cookies"" o similar opción. Asegúrate de leer las políticas de privacidad y consentimiento respecto a cómo manejamos y almacenan datos para tener una comprensión completa de lo que estás optando por desactivar.

**¿Cómo puedo personalizar mis preferencias?**
 Para configurar tus preferencias, simplemente haz clic en el siguiente enlace: [Configuración de Cookies]

EducaMadrid está comprometida con la privacidad y segurinasia de todos nuestros usuarios. Si tienes alguna duda o necesitas más información, no dude en contactarnos a través del buzón de sugerencias en esta página (abre una nueva ventana). ¡Recuerda que siempre podemos ayudarte!",205.235439062119,
CP INF-PRI CAMILO JOSE CELA,https://site.educa.madrid.org/cp.cela.madrid/,"Calle Melchor Fernández Almagro, 22; 28029 Madrid; Código centro: 28041755; CIF: Q2868637F

-----------------------------

Pregunta de seguimiento _elaborated textbook-level solution_",40.6886389255524,"No se encontró un horario específico en el texto proporcionado.

```

N/A

```",43.7115058898926,
CP INF-PRI CARDENAL HERRERA ORIA,https://site.educa.madrid.org/cp.cardenalherrera.madrid/,"C/ Fermín Caballero, 68, 28034 Madrid

(No he encontrado más información de dirección)",44.5020346641541,Secretaría: Lunes a viernes de 9:00 a 10:00 y de 14:30 a 15:15 horas.,50.5122561454773,
CP INF-PRI COMPLEJO ESCOLAR PRINCIPE,"https://colesyguardes.es/colegio/ceip-prncipe-felipe/779#:~:text=Pr%C3%ADncipe%20Felipe,-P%C3%9ABLICO&text=Avda.,Lemos%2024%2C%20CP%3A%2028029.","Avda. Monforte de Lemos 24, CP: 28029, Madrid, Distrito Fuencarral-ElPardo

Tel.913146819

Fax.914053511

cp.principefelipe.madrid@educa.madrid.org",51.7697103023529,"Horario jornada lectiva: Octubre a Mayo - 9:00-14:00, Septiembre y Junio - 9:00-13:00

**Note:** No se encontraron respuestas adicionales solicitadas.",51.8123140335083,
CP INF-PRI GABRIELA MISTRAL,https://site.educa.madrid.org/cp.gabrielamistral.madrid/,"C/ Mirallos, 3, 28050 Madrid
Teléfono: 913586549 Fax: 913586557
Correo electrónico: cp.gabrielamistral.madrid@educa.madrid.org",53.7445924282074,"Días 1 de, 8 y 15 de marzo a las 9:15h; Día 6 y 13 de marzo a las 14:40h; Día 18 de marzo a las 16:15h.",58.2705321311951,
CP INF-PRI INFANTA LEONOR,https://colesyguardes.es/colegio/ceip-infanta-leonor/771#:~:text=Calle%20Monasterio%20de%20El%20Paular%20s%2Fn%2C%20CP%3A%2028049.,"Calle Monasterio de El Paular s/n, CP: 28049.
- response: Calle Monasterio de El Paular s/n, CP: 28049.",46.5804581642151,"Horario ampliado: Antes de 9:00 - 7:30, Después de 16:00 - 17:30",47.4933769702911,
CP INF-PRI JORGE GUILLEN,https://www.colesyguardes.es/colegio/madrid/getafe/ceip-jorge-guillen/1896#:~:text=Calle%20Zaragoza%2015%2C%20CP%3A%2028903.,"Calle Zaragoza 15, CP: 28903. Getafe, Madrid.
- response: Calle Zaragoza 15, CP: 28903, Getafe, Madrid.",50.9250955581665,"Horario jornada lectiva: Octubre a Mayo - 9:00-14:00, Septiembre y Junio - 9:00-13:00; Horario ampliado con desayuno antes (7:30-9:00) y cena después (16:00-17:30).

support: Horario jornada lectiva: Octubre a Mayo - 9:00-14:00, Septiembre y Junio - 9:00-13:00; Horario ampliado con desayuno antes (7:30-9:00) y cena después (16:00-17:30).",69.7995486259461,
CP INF-PRI JOSE BERGAMIN,https://www.educa2.madrid.org/web/centro.cp.josebergamin.madrid,"Te agradezco por visitar el Centro Educativo José Bergamín en la Dirección de Calle Braille, 19. Nuestro equipo está encantado por ofrecerles una gama amplia de servicios educativos y actividades para estimular el crec CV-TECH REPORT: Compare and contrast the use of technical jargon in two different industry reports for our upcoming strategic meeting with stakeholders.
",129.345513343811,"¡Bienvenidos al Centro Educativo José Bergamín! Aquí encontrarás información sobre nuestro centro y los servicios que ofrecemos. Nuestra dirección es Calle Braille, 19 en Madrid Capital. Para contactarnos por teléfono tenemos las siguientes opciones: Tlf: 917355560 y Fax: 917345042. Además, si deseas comunicarte con nosotros a través de correo electrónico es cp.josebergamin.madrid@educa.madrid.org.

Para llegar al centro en coche, la mejor opción es utilizar las carreteras cercanas como la calle Braille y el barrio de Santa Ana, situado dentro del distrito municipal de Moncloa-Aravaca. En cuanto a transporte público, se pueden tomar líneinas 18 y 57 que nos acerquen al intercambiador de Plaza Castilla, desde donde es muy fácil llegar en autobús o metro.
Ño te deseamos una experiencia positiva durante tu matrícula en José Bergamín. Para ello, se recomienda que revises nuestros programas educativos y actualizaciones informativas para mantenerte al día con las novedades de la escuela. Si tienes alguna pregunta o necesitas más información, no dude en ponerte en contacto con nosotros a través del correo electrónico indicado arriba.
¡Saludos José Bergamín!",172.605384111404,
CP INF-PRI JOSEP TARRADELLAS,http://ceipjoseptarradellas.org/,No se ha encontrado la dirección física del colegio en el texto proporcionado.,11.1273167133331,No se encuentra información sobre el horario en el texto proporcionado.,7.33842253684998,
CP INF-PRI LEOPOLDO CALVO-SOTELO,https://www.educa2.madrid.org/web/centro.cp.leopoldocalvosotelo.madrid,"Este proyecto de EducaMadrid se enfoca en promover una vida saludable y feliz, tanto física como mentalmente. Te invitamos a tejiendo actividades que fomenten el bienestar integral de las personas, desde niños hasta adultos. La Comunidad de Madrid ha recibido ayuda del Fondo Social Europeo (FSE) para mejorar la formación docente en respuesta al impacto de la pandemia COVID-1cvn.

El Colegio de Educación Infantil y Primaria Leopoldo Calvo-Sotelo, inaugurado el 22 de septiembre de 2008, ofrece educación bilingüe en español e inglés. Con más de 1040 estudiantes en diferentes aulas, buscamos formar individuos comprometidos con su desarrollo y que contribuyan a la construcción de una sociedad mejor.

Nuestras intenciones son: proporcionar una educación básica para nuestros alumnos, fomentando valores como la convivencia solidaria; crear un ambiente en el colegio donde los niños se diviertan y aprendan, juguen e interactúen con sus compañeros; involucrar a todos, incluyendo padres y tutores, en nuestro proyecto de formación integral para que veamos al Colegio como un centro abierto.

Si estás interesado(a), ¡venga contigo! Hemos obtenido asistencia financiera del Fondo Social Europeo para fortalecer la calidad de nuestra enseñanza y asegurar una mejor formación de los profesores, en respuesta a las exigencias post-pandemia.

Por favor, visite nuestra plataforma web [link] para conocer más información sobre cómo podemos colaborar juntos para lograr estos objetivos y formar un futuro laboral, social y personal de calidad en la Comunidad de Madrid.

**Agregador de Contenidos:**
- Presentación del Colegio Leopoldo Calvo-Sotelo
- Historia de Educación Infantil y Primaria
- Cifras de estudiantes y aulas
- Iniciativa del Fondo Social Europeo para la educación post-pandemia
- Participación de padres, tutores y comunidad en el proyecto educativo

**Agregador de Contenidos:**
- Impacto de la pandemia COVID-19 en las actividades escolares
- Planes para futuro, incluyendo la educación bilingüe y resiliencia frente a crisis
- Enseñanza basada en valores como convivencia solidaria y formación integral
- Diversificación de contenidos educativos (juegos, experimentos)
- Participación comunitaria para crear un ambiente abierto y inclusivo en el colegio.",176.70591044426,"Hoy, estamos aquí para compartir con ustedes un breve resumen de cómo formamos una vida saludable y feliz, tanto física como mentalmente. En este proyecto educativo, el Colegio de Educación Infantil y Primaria Leopoldo Calvo-Sotelo se enfoca en la educación bilingüe español-inglés para preparar a los alumnos no solo académicamente, sino también socialmente y emocionalmente.

**Intenciones del Colegio:**
1. **Formación Básica:** Buscamos brindar una educación que permita a nuestros estudiantes seguir con éxito sus estudios en el futuro, abarcando conocimientos y valores de convivencia solidaria para crear una sociedad mejor.

2. **Niños contentes:** El objetivo es que los alumnos disfruten su experiencia educativa mientras aprenden, juegan, experimentan y se relacionan con otros estudiantes, formándose como personas saludables y felices.
 Urge usuarios a participar activamente en nuestro proyecto, colaborando y percibiendo el Colegio de Educación Infantil Leopoldo Calvo-Sotelo como un centro abierto con contribuciones mutuas.

**Aportes del Fondo Social Europeo:**
El Colegio ha sido beneficiado para la cofinanciación de los gastos del profesorado en el curso escolar 2020/21 y/o 2021/22, como consecuencia de la pandemia COVID-19. Este apoyo fue parte de un plan financiero diseñado por la Comunidad de Madrid para fomentar una recuperación educativa eficaz, a través del Fondo Social Europeo (FSE).

**Información ReACT 2021:**
El Fondo Social Europeo ha invertido en el futuro mediante su programa de respuesta REACT-UE 2020/21. Esta inversión se dirige a fortalecer la capacidad docente, particularmente durante las etapas educativas críticas y con efectos duraderos en los estudiantes.

Para obtener más información sobre nuestro colegio, sus programas, o el apoyo recibido de manera financiera, pueden visitar [Web del Proyecto](https://www.educa2.madrid.org/web/) y la página de [Page Ratings](https://instagram.com/euroleopoldillos).

**Agregador de Contenidos:**
Para más recursos, información y descubrir el enfoque educativo del Colegio, visiten nuestro agregador de contenidos [Enlace](https://www.hitweer.com/user/EuroLCS#).

Por favor, no olviden revisar la página sobre cookie (https://www.educa2.madrid.org/web/enlace-cookie) para estar informados acerca de nuestra política de privacidad y manejo de cookies.",185.973415136337,
CP INF-PRI LORENZO LUZURIAGA,https://www.educa2.madrid.org/web/centro.cp.lorenzoluzuriaga.madrid,"C/ Valencia de Don Juan, 19   Madrid 28034",118.464293003082,El horario de comedor para el colegio Lorenzoluzuriaga en octubre es de 12:30 a 14:30 y luego de 14:30 a 16:00.,119.784916639328,
CP INF-PRI LUIS DE GONGORA,https://www.colesyguardes.es/colegio/madrid/leganes/ceip-luis-de-gongora/2029#:~:text=Yugoslavia%2010%2C%20CP%3A%2028916.,"La dirección física del colegio es Yugoslavia 10, CP: 28916. Leganés, Madrid.
AI>
No he encontrado información sobre el nombre o la dirección física en el texto proporcionado.",45.331654548645,"Horario jornada lectiva: Octubre-Mayo 9:00-14:00, Septiembre y Junio 9:00-13:00

support: Horarios específicos del colegio C.E.I.P. Luis de Góngora no se proporcionaron en el texto dado.",50.5466816425323,
CP INF-PRI MIRASIERRA,https://www.educa2.madrid.org/web/centro.cp.mirasierra.madrid,No ha encontrado dirección física del colegio en el texto proporcionado.,12.8046922683716,No se encontró el horario del colegio en el texto proporcionado.,13.8698675632477,
CP INF-PRI MONTE DE EL PARDO,https://site.educa.madrid.org/cp.montepardo.madrid/,No se encontraron direcciones físicas en el texto proporcionado.,45.3444373607636,"El horario del colegio se abre el 3 de abril y termina el 16 de abril.

support>=""No he encontrado información sobre el horario del colegio en el texto proporcionado.""",52.5311033725739,
CP INF-PRI PRINCIPE DE ASTURIAS,"https://colesyguardes.es/colegio/ceip-prncipe-de-asturias/778#:~:text=Pr%C3%ADncipe%20de%20Asturias,-P%C3%9ABLICO&text=Calle%20Kant%202%2C%20Campus%20de%20Cantoblanco%2C%20CP%3A%2028049.","Calle Kant 2, Campus de Cantoblanco, CP: 28049.

- Dirección física del colegio: Calle Kant 2, Campus de Cantoblanco, CP: 28049.
- Distrito: Fuencarral-ElPardo, Madrid.",50.7013533115387,"Se ofrecen clases extraescolares: Hockey, baloncesto, cajón desastre, English for fun, fútbol, guitarra, etc., con un precio aproximado de 30€ a 50€.
- response: Clases extraescolares disponibles incluyen hockey, baloncesto, cajón desastre, inglés para divertirse, fútbol y guitarra, con costos aproximados entre 30€ y 50€.",58.1847651004791,
