code,name,tipo,titularidad,titular,territorio,dircc,tlf,fax,web,email,jornada,mncp,etps_educ,dist_coche,dist_trns_pub,dist_andnd
28047691,"EEI ""ROSA""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"paseo de la habana 173, 28036, Madrid (Chamartín).",913501362/608434511,,http://www.educa.madrid.org/eei.rosa.madrid,eei.rosa.madrid@educa.madrid.org,Jornada continua,Madrid(Chamartín),InfI,,,
28021124,"CP INF-PRI ""ARQUITECTO GAUDI""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de rosa jardón 10, 28016, Madrid (Chamartín).",913506564,913506564,http://www.educa.madrid.org/cp.arquitectogaudi.madrid,cp.arquitectogaudi.madrid@educa.madrid.org,Jornada partida,Madrid(Chamartín),InfII - Pri,,,
28004552,"CP INF-PRI ""ISAAC ALBENIZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de la drácena 29, 28016, Madrid (Chamartín).",913596972,913596972,http://www.educa.madrid.org/cp.albeniz.madrid,cp.albeniz.madrid@educa.madrid.org,Jornada partida,Madrid(Chamartín),InfII - Pri,,,
28005571,"CP INF-PRI ""LUIS BELLO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de luis cabrera 66, 28002, Madrid (Chamartín).",912205533,912205535,http://www.educa.madrid.org/cp.luisbello.madrid,cp.luisbello.madrid@educa.madrid.org,Jornada continua,Madrid(Chamartín),InfII - Pri,,,
28006020,"CP INF-PRI ""PADRE POVEDA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de alfonso xiii 23, 28002, Madrid (Chamartín).",915199877/659262957,,http://www.educa.madrid.org/cp.padrepoveda.madrid,cp.padrepoveda.madrid@educa.madrid.org,Jornada partida,Madrid(Chamartín),InfII - Pri,,,
28010931,"CP INF-PRI ""PATRIARCA OBISPO EIJO GARAY""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de lópez de hoyos 40, 28006, Madrid (Chamartín).",917450282/626875157,917451152,http://www.educa.madrid.org/cp.eijogaray.madrid,cp.eijogaray.madrid@educa.madrid.org,Jornada partida,Madrid(Chamartín),InfII - Pri,,,
28021045,"CP INF-PRI ""PINTOR ROSALES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del príncipe de vergara 139, 28002, Madrid (Chamartín).",915623948,915638730,http://www.educa.madrid.org/cp.pintorrosales.madrid,cp.pintorrosales.madrid@educa.madrid.org,Jornada partida,Madrid(Chamartín),InfII - Pri,,,
28006123,"CP INF-PRI ""RAMIRO DE MAEZTU""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de serrano 127, 28006, Madrid (Chamartín).",915616249,915647056,http://www.educa.madrid.org/cp.ramirodemaeztu.madrid,cp.ramirodemaeztu.madrid@educa.madrid.org,Jornada partida,Madrid(Chamartín),InfII - Pri,,,
28006354,"CP INF-PRI ""SAN JUAN DE LA CRUZ""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de honduras 10, 28016, Madrid (Chamartín).",913453044,913509861,http://www.educa.madrid.org/cp.sanjuandelacruz.madrid,cp.sanjuandelacruz.madrid@educa.madrid.org,Jornada partida,Madrid(Chamartín),InfII - Pri,,,
28042656,"IES ""CLARA DEL REY""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del padre claret 8, 28002, Madrid (Chamartín).",915195257/915195257,,http://www.educa.madrid.org/ies.claradelrey.madrid,ies.claradelrey.madrid@educa.madrid.org,Jornada continua,Madrid(Chamartín),FPGM - FPGS,,,
28028672,"IES ""RAMIRO DE MAEZTU""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de serrano 127, 28006, Madrid (Chamartín).",915617838/915617842,914110865,http://www.educa.madrid.org/ies.ramirodemaeztu.madrid,ies.ramirodemaeztu.madrid@educa.madrid.org,Jornada continua,Madrid(Chamartín),ESO - Bach,,,
28043715,"EEI ""VALLEHERMOSO""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de fernández de los ríos 42, 28015, Madrid (Chamberí).",915941326,915941326,http://www.educa.madrid.org/eei.vallehermoso.madrid,eei.vallehermoso.madrid@educa.madrid.org,Jornada continua,Madrid(Chamberí),InfI,,,
28005210,"CP INF-PRI ""CERVANTES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de raimundo fernández villaverde 4, 28003, Madrid (Chamberí).",915330837/681144747,915330837,http://www.educa.madrid.org/cp.cervantes.madrid,cp.cervantes.madrid@educa.madrid.org,Jornada partida,Madrid(Chamberí),InfII - Pri,,,
28005258,"CP INF-PRI ""CLAUDIO MOYANO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de cea bermúdez 26, 28003, Madrid (Chamberí).",915335718,915345924,http://www.educa.madrid.org/cp.claudiomoyano.madrid,cp.claudiomoyano.madrid@educa.madrid.org,Jornada partida,Madrid(Chamberí),InfI - InfII - Pri,,,
28005076,"CP INF-PRI ""DE PRACTICAS ASUNCION RINCON""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de filipinas 5, 28003, Madrid (Chamberí).",915542118,915345120,http://www.educa.madrid.org/cp.asuncionrincon.madrid,cp.asuncionrincon.madrid@educa.madrid.org,Jornada partida,Madrid(Chamberí),InfII - Pri,,,
28010618,"CP INF-PRI ""FERNANDO EL CATOLICO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de fernando el católico 16, 28015, Madrid (Chamberí).",914442902,914469251,http://www.educa.madrid.org/cp.fernandoelcatolico.madrid,cp.fernandoelcatolico.madrid@educa.madrid.org,Jornada partida,Madrid(Chamberí),InfII - Pri,,,
28006238,"CP INF-PRI ""RUFINO BLANCO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del general álvarez de castro 46, 28010, Madrid (Chamberí).",914484083,915944701,http://www.educa.madrid.org/cp.rufinoblanco.madrid,cp.rufinoblanco.madrid@educa.madrid.org,Jornada partida,Madrid(Chamberí),InfII - Pri,,,
28010990,"CP INF-PRI ""SAN CRISTOBAL""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de bravo murillo 39, 28015, Madrid (Chamberí).",914481381,914480206,http://www.educa.madrid.org/cp.sancristobal.madrid,cp.sancristobal.madrid@educa.madrid.org,Jornada partida,Madrid(Chamberí),InfII - Pri,,,
28030137,"IES ""FORTUNY""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de fortuny 24, 28010, Madrid (Chamberí).",913101839,913087018,http://www.educa.madrid.org/ies.fortuny.madrid,ies.fortuny.madrid@educa.madrid.org,Jornada continua,Madrid(Chamberí),ESO - Bach,,,
28038379,"IES ""ISLAS FILIPINAS""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de jesús maestro 3, 28003, Madrid (Chamberí).",915544349,915537592,http://www.educa.madrid.org/ies.islasfilipinas.madrid,ies.islasfilipinas.madrid@educa.madrid.org,Jornada continua,Madrid(Chamberí),FPB - PProf - FPGM FPGS,,,
28018903,"IES ""JOAQUÍN TURINA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de guzmán el bueno 92, 28003, Madrid (Chamberí).",915539625,915336253,http://www.educa.madrid.org/ies.joaquinturina.madrid,ies.joaquinturina.madrid@educa.madrid.org,Jornada continua,Madrid(Chamberí),ESO - Bach - PProf,,,
28034441,"IES ""SAN ISIDORO DE SEVILLA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"plaza del marqués de comillas 1, 28040, Madrid (Chamberí).",915330607,915330337,http://www.educa.madrid.org/ies.sanisidoro.madrid,ies.sanisidoro.madrid@educa.madrid.org,Jornada continua,Madrid(Chamberí),ESO - Bach,,,
28018368,"IES ""SANTA ENGRACIA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de santa engracia 13, 28010, Madrid (Chamberí).",914477234/914477236,914472290,http://www.educa.madrid.org/ies.santaengracia.madrid,ies.santaengracia.madrid@educa.madrid.org,Jornada continua,Madrid(Chamberí),FPB - FPGM - FPGS,,,
28043533,"EEI ""EL ENCINAR""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del estrecho de mesina 1, 28043, Madrid (Ciudad Lineal).",913889917/609267137,913884725,http://www.educa.madrid.org/eei.elencinar.madrid,eei.elencinar.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfI,,,
28043600,"EEI ""EL PILAR""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de siena 38, 28027, Madrid (Ciudad Lineal).",914036749,914036749,http://www.educa.madrid.org/eei.elpilar.madrid,eei.elpilar.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfI,,,
28010461,"CP INF-PRI ""CARLOS V""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de la virgen del val 3, 28027, Madrid (Ciudad Lineal).",914041481/913265765,914052705,http://www.educa.madrid.org/cp.carlosquinto.madrid,cp.carlosquinto.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfII - Pri,,,
28005261,"CP INF-PRI ""CONDE DE ROMANONES""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle del elfo 143, 28027, Madrid (Ciudad Lineal).",913673655,914080947,http://www.educa.madrid.org/cp.condederomanones.madrid,cp.condederomanones.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfI - InfII - Pri,,,
28031804,"CP INF-PRI ""GANDHI""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de gandhi 10, 28017, Madrid (Ciudad Lineal).",917544592,913045222,http://www.educa.madrid.org/cp.gandhi.madrid,cp.gandhi.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfII - Pri,,,
28005465,"CP INF-PRI ""GUSTAVO ADOLFO BECQUER""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de santa genoveva 32, 28017, Madrid (Ciudad Lineal).",914051507,914053498,http://www.educa.madrid.org/cp.becquer.madrid,cp.becquer.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfII - Pri,,,
28021306,"CP INF-PRI ""JOAQUIN TURINA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de arturo soria 332, 28033, Madrid (Ciudad Lineal).",913025556/629501624,913022741,http://www.educa.madrid.org/cp.joaquinturina.madrid,cp.joaquinturina.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfI - InfII - Pri,,,
28010898,"CP INF-PRI ""LEOPOLDO ALAS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de pedrezuela 18, 28017, Madrid (Ciudad Lineal).",914033755,914042281,http://www.educa.madrid.org/cp.leopoldoalas.madrid,cp.leopoldoalas.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfII - Pri,,,
28005866,"CP INF-PRI ""MEJICO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de badajoz 74, 28027, Madrid (Ciudad Lineal).",914035744,914045880,http://www.educa.madrid.org/cp.mejico.madrid,cp.mejico.madrid@educa.madrid.org,Jornada partida,Madrid(Ciudad Lineal),InfII - Pri,,,
28010849,"CP INF-PRI ""MIGUEL BLASCO VILATELA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de los hermanos garcía noblejas 70, 28017, Madrid (Ciudad Lineal).",913043999,,http://www.educa.madrid.org/cp.blascovilatela.madrid,cp.blascovilatela.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfI - InfII - Pri,,,
28005945,"CP INF-PRI ""NUESTRA SEÑORA DE LA CONCEPCION""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de la virgen del sagrario 24, 28027, Madrid (Ciudad Lineal).",914040275/628996651,914047955,http://www.educa.madrid.org/cp.concepcion.madrid,cp.concepcion.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfII - Pri,,,
28019658,"CP INF-PRI ""SAN BENITO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de juan pérez zúñiga 36, 28027, Madrid (Ciudad Lineal).",913670800/913680735,913670800,http://www.educa.madrid.org/cp.sanbenito.madrid,cp.sanbenito.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfII - Pri,,,
28030472,"CP INF-PRI ""SAN JUAN BAUTISTA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de sorzano 1, 28043, Madrid (Ciudad Lineal).",914131225/649739895,912723214,http://www.educa.madrid.org/cp.sanjuanbautista.madrid,cp.sanjuanbautista.madrid@educa.madrid.org,Jornada partida,Madrid(Ciudad Lineal),InfII - Pri,,,
28011015,"CP INF-PRI ""SAN JUAN BOSCO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de santa irene 2, 28017, Madrid (Ciudad Lineal).",914053610,914043233,http://www.educa.madrid.org/cp.sanjuanbosco.madrid,cp.sanjuanbosco.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),InfII - Pri,,,
28036942,"CP EE ""INFANTA ELENA""",COLEGIO DE EDUCACIÓN ESPECIAL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de badajoz 76, 28027, Madrid (Ciudad Lineal).",914038345,914048312,http://www.educa.madrid.org/cpee.infantaelena.madrid,cpee.infantaelena.madrid@educa.madrid.org,Jornada partida,Madrid(Ciudad Lineal),EDES,,,
28045271,"CEPA ""CIUDAD LINEAL""",CENTRO PÚBLICO DE EDUCACIÓN DE PERSONAS ADULTAS,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle hnos garcía noblejas (acceso por luis campos) 70, 28017, Madrid (Ciudad Lineal).",917545206,913045783,http://www.educa.madrid.org/cepa.ciudadlineal.madrid,cepa.ciudadlineal.madrid@educa.madrid.org,Sin tipo de jornada identificada,Madrid(Ciudad Lineal),PProf - EPA,,,
28030991,"CP IFP ""BARRIO DE BILBAO""",CENTRO PÚBLICO INTEGRADO DE FORMACIÓN PROFESIONAL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de villaescusa 19, 28017, Madrid (Ciudad Lineal).",913041018,917542920,http://www.educa.madrid.org/cifp.barriodebilbao.madrid,cifp.barriodebilbao.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),FPB - FPGM - FPGS,,,
28045633,"IES ""FRANCISCO DE GOYA""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de santa irene 4, 28017, Madrid (Ciudad Lineal).",914051101,914051597,http://www.educa.madrid.org/ies.goya.madrid,ies.goya.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),ESO - Bach - FPB FPGM - FPGS,,,
28030162,"IES ""MIGUEL DELIBES""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de villaescusa 17, 28017, Madrid (Ciudad Lineal).",917541070/917541354,,http://www.educa.madrid.org/ies.delibes.madrid,ies.delibes.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),ESO - Bach - PProf,,,
28039876,"IES ""SALVADOR DALÍ""",INSTITUTO DE EDUCACIÓN SECUNDARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de verdaguer y garcía 2, 28027, Madrid (Ciudad Lineal).",914049490/914049001,913264503,http://www.educa.madrid.org/ies.salvadordali.madrid,ies.salvadordali.madrid@educa.madrid.org,Jornada continua,Madrid(Ciudad Lineal),ESO - Bach - FPB PProf - FPGM - FPGS,,,
28043466,"EEI ""EL BELEN""",ESCUELA INFANTIL,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de braille 23, 28034, Madrid (Fuencarral-El Pardo).",917341043,917341043,http://www.educa.madrid.org/eei.elbelen.madrid,eei.elbelen.madrid@educa.madrid.org,Jornada continua,Madrid(Fuencarral-El Pardo),InfI,,,
28038318,"CP INF-PRI ""ALHAMBRA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de ramón gómez de la serna 103, 28035, Madrid (Fuencarral-El Pardo).",913162273,913737021,http://www.educa.madrid.org/cp.alhambra.madrid,cp.alhambra.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri,,,
28072478,"CP INF-PRI ""ANTONIO FONTAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida santuario de valverde c/v monasterio arlanza s/n, 28049, Madrid (Fuencarral-El Pardo).",911722243,,http://www.educa.madrid.org/cp.antoniofontan.madrid,cp.antoniofontan.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri,,,
28075777,"CP INF-PRI-SEC ""BLAS DE LEZO""","COLEGIO DE EDUCACIÓN INFANTIL, PRIMARIA Y SECUNDARIA",Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de fromista 27, 28050, Madrid (Fuencarral-El Pardo).",912761564,917031658,http://www.educa.madrid.org/cp.blasdelezo.madrid,cp.blasdelezo.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri - ESO,,,
28021331,"CP INF-PRI ""BRAVO MURILLO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de las islas cíes 11, 28035, Madrid (Fuencarral-El Pardo).",917385793,917385793,http://www.educa.madrid.org/cp.bravomurillo.madrid,cp.bravomurillo.madrid@educa.madrid.org,Jornada continua,Madrid(Fuencarral-El Pardo),InfII - Pri,,,
28031063,"CP INF-PRI ""BREOGAN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de ginzo de limia 2, 28029, Madrid (Fuencarral-El Pardo).",917304040,917396184,http://www.educa.madrid.org/cp.breogan.madrid,cp.breogan.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri,,,
28041755,"CP INF-PRI ""CAMILO JOSE CELA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de melchor fernández almagro 22, 28029, Madrid (Fuencarral-El Pardo).",917392424,913781507,http://www.educa.madrid.org/cp.cela.madrid,cp.cela.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri,,,
28030198,"CP INF-PRI ""CARDENAL HERRERA ORIA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de fermín caballero 68, 28034, Madrid (Fuencarral-El Pardo).",913781613,,http://www.educa.madrid.org/cp.cardenalherrera.madrid,cp.cardenalherrera.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri,,,
28033928,"CP INF-PRI ""COMPLEJO ESCOLAR PRINCIPE FELIPE""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de monforte de lemos 24, 28029, Madrid (Fuencarral-El Pardo).",913146819,913232548,http://www.educa.madrid.org/cp.principefelipe.madrid,cp.principefelipe.madrid@educa.madrid.org,Jornada continua,Madrid(Fuencarral-El Pardo),InfII - Pri,,,
28063775,"CP INF-PRI ""GABRIELA MISTRAL""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de mirallos 3, 28050, Madrid (Fuencarral-El Pardo).",913586549,913586557,http://www.educa.madrid.org/cp.gabrielamistral.madrid,cp.gabrielamistral.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri,,,
28063787,"CP INF-PRI ""INFANTA LEONOR""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle monasterio de el paular 140, 28049, Madrid (Fuencarral-El Pardo).",917508788/619228391,917508847,http://www.educa.madrid.org/cp.infantaleonor.madrid,cp.infantaleonor.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri,,,
28021057,"CP INF-PRI ""JORGE GUILLEN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"avenida de el ferrol 47, 28029, Madrid (Fuencarral-El Pardo).",917393801,917393801,http://www.educa.madrid.org/cp.jorgeguillen.madrid,cp.jorgeguillen.madrid@educa.madrid.org,Jornada continua,Madrid(Fuencarral-El Pardo),InfI - InfII - Pri,,,
28038321,"CP INF-PRI ""JOSE BERGAMIN""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de braille 19, 28034, Madrid (Fuencarral-El Pardo).",917355560,917345042,http://www.educa.madrid.org/cp.josebergamin.madrid,cp.josebergamin.madrid@educa.madrid.org,Jornada continua,Madrid(Fuencarral-El Pardo),InfI - InfII - Pri,,,
28071361,"CP INF-PRI ""JOSEP TARRADELLAS""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de triacastela 1, 28050, Madrid (Fuencarral-El Pardo).",914274125/628576819,914274161,http://www.educa.madrid.org/cp.joseptarradellas.madrid,cp.joseptarradellas.madrid@educa.madrid.org,Sin tipo de jornada identificada,Madrid(Fuencarral-El Pardo),InfII - Pri,,,
28069820,"CP INF-PRI ""LEOPOLDO CALVO-SOTELO""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de puente la reina s/n, 28050, Madrid (Fuencarral-El Pardo).",914273351/616132289,914273083,http://www.educa.madrid.org/cp.leopoldocalvosotelo.madrid,cp.leopoldocalvosotelo.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri,,,
28020867,"CP INF-PRI ""LORENZO LUZURIAGA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de valencia de don juan 19, 28034, Madrid (Fuencarral-El Pardo).",917305938/917305938,917314362,http://www.educa.madrid.org/cp.lorenzoluzuriaga.madrid,cp.lorenzoluzuriaga.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfI - InfII - Pri,,,
28005741,"CP INF-PRI ""LUIS DE GONGORA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de sarriá 49, 28029, Madrid (Fuencarral-El Pardo).",913860816/680925131,913768253,http://www.educa.madrid.org/cp.gongora.madrid,cp.gongora.madrid@educa.madrid.org,Jornada continua,Madrid(Fuencarral-El Pardo),InfII - Pri,,,
28038343,"CP INF-PRI ""MIRASIERRA""",COLEGIO DE EDUCACIÓN INFANTIL Y PRIMARIA,Público,COMUNIDAD DE MADRID,Madrid-Capital,"calle de la maso 22, 28034, Madrid (Fuencarral-El Pardo).",917345665,917350356,http://www.educa.madrid.org/cp.mirasierra.madrid,cp.mirasierra.madrid@educa.madrid.org,Jornada partida,Madrid(Fuencarral-El Pardo),InfII - Pri,,,
